Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5wQnmLuC1W7ATsArWACrgW,08e1fd3eb615451083bd1cb841d67a92,2025-08-27T04:06:07Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:5lDriBxJd22IhOH9zTcFrV,08e1fd3eb615451083bd1cb841d67a92,2025-08-27T04:06:07Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4bPQs0PHn4xbipzdPfn6du,08e1fd3eb615451083bd1cb841d67a92,2025-08-27T04:06:07Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:1HNE2PX70ztbEl6MLxrpNL,08e1fd3eb615451083bd1cb841d67a92,2025-08-27T04:06:07Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,08e1fd3eb615451083bd1cb841d67a92,2025-08-27T04:06:07Z,2,,8c389bb053ba4c54867ec8c56080d251
spotify:track:1HNE2PX70ztbEl6MLxrpNL,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:25FTMokYEbEWHEdss5JLZS,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,3,I don't know if this is emo but what a song,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,2,Cock it and pull it,8c389bb053ba4c54867ec8c56080d251
spotify:track:3Gd6RkNpDERm3rVm9xk2BZ,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4dcUque6026WExzwJYWG7H,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,4,Feels like blasting a song in my room as a teenager,8c389bb053ba4c54867ec8c56080d251
spotify:track:5lDriBxJd22IhOH9zTcFrV,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:5wQnmLuC1W7ATsArWACrgW,3a135dac5970417d86762d74b3403116,2025-08-27T13:46:51Z,3,Cool lyrics,8c389bb053ba4c54867ec8c56080d251
spotify:track:3Gd6RkNpDERm3rVm9xk2BZ,b589b2aac2a54464ac640775a7e686d1,2025-08-27T15:20:03Z,3,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4bPQs0PHn4xbipzdPfn6du,b589b2aac2a54464ac640775a7e686d1,2025-08-27T15:20:03Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4dcUque6026WExzwJYWG7H,b589b2aac2a54464ac640775a7e686d1,2025-08-27T15:20:03Z,5,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,b589b2aac2a54464ac640775a7e686d1,2025-08-27T15:20:03Z,3,,8c389bb053ba4c54867ec8c56080d251
spotify:track:25FTMokYEbEWHEdss5JLZS,a12befea5b914fbf84f0330d4d151de5,2025-08-27T15:21:30Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:1HNE2PX70ztbEl6MLxrpNL,a12befea5b914fbf84f0330d4d151de5,2025-08-27T15:21:30Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,a12befea5b914fbf84f0330d4d151de5,2025-08-27T15:21:30Z,7,,8c389bb053ba4c54867ec8c56080d251
spotify:track:3Gd6RkNpDERm3rVm9xk2BZ,a12befea5b914fbf84f0330d4d151de5,2025-08-27T15:21:30Z,5,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4dcUque6026WExzwJYWG7H,a12befea5b914fbf84f0330d4d151de5,2025-08-27T15:21:30Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:5lDriBxJd22IhOH9zTcFrV,1401fe782d424186ae0e92e411e3fe03,2025-08-29T02:10:15Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,1401fe782d424186ae0e92e411e3fe03,2025-08-29T02:10:15Z,5,,8c389bb053ba4c54867ec8c56080d251
spotify:track:25FTMokYEbEWHEdss5JLZS,1401fe782d424186ae0e92e411e3fe03,2025-08-29T02:10:15Z,3,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4bPQs0PHn4xbipzdPfn6du,1401fe782d424186ae0e92e411e3fe03,2025-08-29T02:10:15Z,3,,8c389bb053ba4c54867ec8c56080d251
spotify:track:1HNE2PX70ztbEl6MLxrpNL,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-08-30T02:37:57Z,2,,8c389bb053ba4c54867ec8c56080d251
spotify:track:25FTMokYEbEWHEdss5JLZS,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-08-30T02:37:57Z,5,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-08-30T02:37:57Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:3Gd6RkNpDERm3rVm9xk2BZ,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-08-30T02:37:57Z,2,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4bPQs0PHn4xbipzdPfn6du,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-08-30T02:37:57Z,2,,8c389bb053ba4c54867ec8c56080d251
spotify:track:1HNE2PX70ztbEl6MLxrpNL,2c50a279a7434625875744cd926951b5,2025-08-30T02:41:04Z,2,,8c389bb053ba4c54867ec8c56080d251
spotify:track:3Gd6RkNpDERm3rVm9xk2BZ,2c50a279a7434625875744cd926951b5,2025-08-30T02:41:04Z,1,,8c389bb053ba4c54867ec8c56080d251
spotify:track:4dcUque6026WExzwJYWG7H,2c50a279a7434625875744cd926951b5,2025-08-30T02:41:04Z,5,,8c389bb053ba4c54867ec8c56080d251
spotify:track:5wQnmLuC1W7ATsArWACrgW,2c50a279a7434625875744cd926951b5,2025-08-30T02:41:04Z,4,,8c389bb053ba4c54867ec8c56080d251
spotify:track:2TfSHkHiFO4gRztVIkggkE,2c50a279a7434625875744cd926951b5,2025-08-30T02:41:04Z,3,,8c389bb053ba4c54867ec8c56080d251
spotify:track:0wJoRiX5K5BxlqZTolB2LD,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,6,It sounds like Starbucks every time,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,1,I know the lyrics too well but you know I love it,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:6HpjJaxJki9ubKp4aXow8b,3a135dac5970417d86762d74b3403116,2025-09-05T00:47:20Z,0,Bop but I didn't find any tough lyrics,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:0wJoRiX5K5BxlqZTolB2LD,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,7,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2AW37v0bDyuOzGP3XnmFuA,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:6HpjJaxJki9ubKp4aXow8b,a12befea5b914fbf84f0330d4d151de5,2025-09-05T04:15:03Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:0wJoRiX5K5BxlqZTolB2LD,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,4,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,1401fe782d424186ae0e92e411e3fe03,2025-09-05T04:49:47Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:0wJoRiX5K5BxlqZTolB2LD,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,4,You're excused ,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,3,Extra points for explanation ,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,4,Of course. It'd be gross to pee in the center of the room. ,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,3,What were the misquoted lyrics? ,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:6HpjJaxJki9ubKp4aXow8b,2c50a279a7434625875744cd926951b5,2025-09-05T20:26:17Z,0,What were the misquoted lyrics? ,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:0wJoRiX5K5BxlqZTolB2LD,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2AW37v0bDyuOzGP3XnmFuA,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,4,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-06T04:04:30Z,4,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-06T19:13:49Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-06T19:13:49Z,5,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-06T19:13:49Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:5ghIJDpPoe3CfHMGu71E6T,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-06T19:13:49Z,5,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:0wJoRiX5K5BxlqZTolB2LD,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2AW37v0bDyuOzGP3XnmFuA,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,2,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2DAZakhs7RRCoM6pvLpUEz,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,1,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:31AOj9sFz2gM0O3hMARRBx,b589b2aac2a54464ac640775a7e686d1,2025-09-06T19:29:36Z,3,,01a69d71ead747edbbc473ccd9d9aa2e
spotify:track:1oT7twcAoXD7cC7e9yhCQs,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,7,This make me want to scream ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,1,Depends on my mood on this one ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,0,Love it too much to vote for it ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,5,Extra points for the explanation ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,1,I would skip this song. but then again it would never be on any format that I listen to ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,a12befea5b914fbf84f0330d4d151de5,2025-09-09T22:17:22Z,0,Can’t vote for it.  I belt it out EVERY single time. ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1oT7twcAoXD7cC7e9yhCQs,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,1,Funny,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,0,I would never skip,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2FQrifJ1N335Ljm3TjTVVf,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,2,Like it but starting to be overplayed,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,7,"Bonus points 1 - I skipped it
Bonus points 2 - I would skip most Beyonce songs",f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,3a135dac5970417d86762d74b3403116,2025-09-11T00:45:56Z,1,Maybe skip ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,b589b2aac2a54464ac640775a7e686d1,2025-09-11T03:59:20Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,b589b2aac2a54464ac640775a7e686d1,2025-09-11T03:59:20Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,b589b2aac2a54464ac640775a7e686d1,2025-09-11T03:59:20Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,b589b2aac2a54464ac640775a7e686d1,2025-09-11T03:59:20Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,b589b2aac2a54464ac640775a7e686d1,2025-09-11T03:59:20Z,5,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1oT7twcAoXD7cC7e9yhCQs,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,Does this song start playing randomly? ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,7,Obviously I like this song but extra points for explanation (and votes have to go somewhere) ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2FQrifJ1N335Ljm3TjTVVf,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,Neither can I ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,2c50a279a7434625875744cd926951b5,2025-09-11T21:00:18Z,1,Agreed. So it's hard to give upvotes cause I'd skip too! ,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,7,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2FQrifJ1N335Ljm3TjTVVf,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-09-11T21:12:38Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1oT7twcAoXD7cC7e9yhCQs,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,4,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,1401fe782d424186ae0e92e411e3fe03,2025-09-12T13:47:18Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1oT7twcAoXD7cC7e9yhCQs,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2FQrifJ1N335Ljm3TjTVVf,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,4,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,d9e3a4c6faba4ddf85e1dd07b1522909,2025-09-13T02:39:19Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1oT7twcAoXD7cC7e9yhCQs,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,4,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6jG2YzhxptolDzLHTGLt7S,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,444086f4ab4c4241b96e7f4d4c56715d,2025-09-13T05:18:05Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:22yy03IdKXGRUFMQX8EfBv,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,3,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2FQrifJ1N335Ljm3TjTVVf,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:2SgpLPEfLGWDMkCT9nFAO6,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,2,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:7FwBtcecmlpc1sLySPXeGE,08e1fd3eb615451083bd1cb841d67a92,2025-09-13T14:52:48Z,1,,f6e683c9bdd447b0b5a182edc8e07e80
spotify:track:6kUktzISXJLuUurOFhc2Ms,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,0,Good but not enough votes,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:1kuGVB7EU95pJObxwvfwKS,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,5,I freaking love this song,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:1uaFfBstndFSw4vntlb1k7,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,0,Somebody keeps punking us,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:1wsRitfRRtWyEapl0q22o8,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,4,Yes!,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,5,This song kicks ass ,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:11A0lCLTCw1pLyuPqYMoxX,3a135dac5970417d86762d74b3403116,2025-09-19T20:04:22Z,1,Hasn't heard this one before,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:1uaFfBstndFSw4vntlb1k7,a12befea5b914fbf84f0330d4d151de5,2025-09-19T20:24:05Z,4,Points for the Padawan ,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:11A0lCLTCw1pLyuPqYMoxX,a12befea5b914fbf84f0330d4d151de5,2025-09-19T20:24:05Z,4,,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,a12befea5b914fbf84f0330d4d151de5,2025-09-19T20:24:05Z,1,,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:1kuGVB7EU95pJObxwvfwKS,a12befea5b914fbf84f0330d4d151de5,2025-09-19T20:24:05Z,6,,f61120f31b1947f399edc8cab6fbb0e0
spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,08e1fd3eb615451083bd1cb841d67a92,2025-09-20T04:40:29Z,5,,f61120f31b1947f399edc8cab6fbb0e0
