Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0H188Mi13wkwwwUvczPdmC,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:33SNO8AaciGbNaQFkxvPrW,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:3Cx9j78Z0NE6jYwBWvvV3P,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,0,Not for me,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,3,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7shVwhUdVbHpykOfbzvDc1,dcc28e0cb1484913a81b2043ee1b3fb9,2025-10-07T02:15:41Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-07T04:52:08Z,4,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-07T04:52:08Z,3,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7eqxiUvxo1LXbttNPcwA9W,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-07T04:52:08Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7shVwhUdVbHpykOfbzvDc1,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-07T04:52:08Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:0H188Mi13wkwwwUvczPdmC,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-07T17:27:26Z,4,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:33SNO8AaciGbNaQFkxvPrW,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-07T17:27:26Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-07T17:27:26Z,3,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7eqxiUvxo1LXbttNPcwA9W,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-07T17:27:26Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7shVwhUdVbHpykOfbzvDc1,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-07T17:27:26Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:0H188Mi13wkwwwUvczPdmC,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,3,Forgot about this song. What a classic ,19188e64ed3a413da9eeb1bb14b76739
spotify:track:33SNO8AaciGbNaQFkxvPrW,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:3Cx9j78Z0NE6jYwBWvvV3P,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,2,Historic!! ,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,3,Swwooon!,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7eqxiUvxo1LXbttNPcwA9W,e999240901ce4d76955dcfe00bf2f022,2025-10-08T01:55:26Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:3Cx9j78Z0NE6jYwBWvvV3P,2c50a279a7434625875744cd926951b5,2025-10-08T07:10:05Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,2c50a279a7434625875744cd926951b5,2025-10-08T07:10:05Z,5,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,2c50a279a7434625875744cd926951b5,2025-10-08T07:10:05Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7shVwhUdVbHpykOfbzvDc1,2c50a279a7434625875744cd926951b5,2025-10-08T07:10:05Z,2,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:33SNO8AaciGbNaQFkxvPrW,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-10-09T20:35:12Z,4,He's just so talented! ,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-10-09T20:35:12Z,5,So jelly,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-10-09T20:35:12Z,1,"Plus 1 for Billie, had not heard this'n before, not her typical scary affair",19188e64ed3a413da9eeb1bb14b76739
spotify:track:7eqxiUvxo1LXbttNPcwA9W,2f0b5460e6ad4c9a9203f605c3ca0ad5,2025-10-09T20:35:12Z,1,,19188e64ed3a413da9eeb1bb14b76739
spotify:track:0H188Mi13wkwwwUvczPdmC,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,3,Eh,19188e64ed3a413da9eeb1bb14b76739
spotify:track:33SNO8AaciGbNaQFkxvPrW,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,2,Nice,19188e64ed3a413da9eeb1bb14b76739
spotify:track:3Cx9j78Z0NE6jYwBWvvV3P,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,1,Not a favorite,19188e64ed3a413da9eeb1bb14b76739
spotify:track:5CQ30WqJwcep0pYcV4AMNc,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,0,I love it.  Feel like I'm 20,19188e64ed3a413da9eeb1bb14b76739
spotify:track:6dOtVTDdiauQNBQEDOtlAB,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,1,Very nice,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7eqxiUvxo1LXbttNPcwA9W,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,2,Memories,19188e64ed3a413da9eeb1bb14b76739
spotify:track:7shVwhUdVbHpykOfbzvDc1,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-10T00:38:17Z,2,Like it,19188e64ed3a413da9eeb1bb14b76739
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6WkSUgo1VdpzgtiXKlFPcY,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6qspW4YKycviDFjHBOaqUY,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,3,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:476V2d6iA2tWXgQboKmTtA,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:25FTMokYEbEWHEdss5JLZS,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1SWmFiFSIBoDbQJjNKC7SR,e999240901ce4d76955dcfe00bf2f022,2025-10-12T02:22:32Z,3,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6WkSUgo1VdpzgtiXKlFPcY,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:25FTMokYEbEWHEdss5JLZS,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,1,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:3ArPxT1Wt0Yse6kBeCqGFe,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:476V2d6iA2tWXgQboKmTtA,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,4,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6qspW4YKycviDFjHBOaqUY,576dfe5c1d6d4348bb1010d3c16ffd6e,2025-10-12T15:51:27Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6WkSUgo1VdpzgtiXKlFPcY,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-12T16:28:40Z,3,Great song. ,75cf5c3af0d5406e9282586bb5fef633
spotify:track:6qspW4YKycviDFjHBOaqUY,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-12T16:28:40Z,2,"I feel like this is what Mara thought was my song. Which, to be fair, is not a crazy guess. ",75cf5c3af0d5406e9282586bb5fef633
spotify:track:3ArPxT1Wt0Yse6kBeCqGFe,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-12T16:28:40Z,2,This is still a great album ,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1SWmFiFSIBoDbQJjNKC7SR,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-12T16:28:40Z,2,This song is so good is practically cheating ,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,7c67a5a1dc45447dbe8663e3d0569caa,2025-10-12T16:28:40Z,2,I feel like this has to be Mara ,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1SWmFiFSIBoDbQJjNKC7SR,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-13T16:07:22Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:1FTSo4v6BOZH9QxKc3MbVM,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-13T16:07:22Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:25FTMokYEbEWHEdss5JLZS,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-13T16:07:22Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:3ArPxT1Wt0Yse6kBeCqGFe,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-13T16:07:22Z,2,,75cf5c3af0d5406e9282586bb5fef633
spotify:track:476V2d6iA2tWXgQboKmTtA,b3dfab17cc1e4751b56296dd32ed7b12,2025-10-13T16:07:22Z,1,,75cf5c3af0d5406e9282586bb5fef633
